"region","value","period","indID","dsID","source","is_number"
"LKA",417380,2009,"OH030","dummy_data","dummy_source",1
"LKA",541997.6,2005,"OH030","dummy_data","dummy_source",1
"LKA",237626.8,2007,"OH030","dummy_data","dummy_source",1
"LKA",449328.05,2006,"OH030","dummy_data","dummy_source",1
"LKA",75203.6,2003,"OH030","dummy_data","dummy_source",1
"LKA",0,2010,"OH030","dummy_data","dummy_source",1
"LKA",220119.25,2008,"OH030","dummy_data","dummy_source",1
"LKA",64961.85,2002,"OH030","dummy_data","dummy_source",1
"MLI",133488.3,2009,"OH030","dummy_data","dummy_source",1
"MLI",23595.65,2011,"OH030","dummy_data","dummy_source",1
"MLI",3591.6,2001,"OH030","dummy_data","dummy_source",1
"MLI",354403.6,2012,"OH030","dummy_data","dummy_source",1
"MLI",440271.35,2014,"OH030","dummy_data","dummy_source",1
"MLI",77928.3,2010,"OH030","dummy_data","dummy_source",1
"MLI",0,2000,"OH030","dummy_data","dummy_source",1
"MLI",41562.4,2005,"OH030","dummy_data","dummy_source",1
"MLI",5411.7,2003,"OH030","dummy_data","dummy_source",1
"MLI",68566.6,2006,"OH030","dummy_data","dummy_source",1
"MLI",119146.6,2007,"OH030","dummy_data","dummy_source",1
"MLI",440271.35,2013,"OH030","dummy_data","dummy_source",1
"MLI",7012.05,2002,"OH030","dummy_data","dummy_source",1
"MLI",24027.9,2004,"OH030","dummy_data","dummy_source",1
"MLI",102350.05,2008,"OH030","dummy_data","dummy_source",1
"MMR",0,2001,"OH030","dummy_data","dummy_source",1
"MMR",724343.45,2013,"OH030","dummy_data","dummy_source",1
"MMR",112180.2,2004,"OH030","dummy_data","dummy_source",1
"MMR",1221163.85,2008,"OH030","dummy_data","dummy_source",1
"MMR",196856.7,2005,"OH030","dummy_data","dummy_source",1
"MMR",505912.7,2011,"OH030","dummy_data","dummy_source",1
"MMR",131814.25,2006,"OH030","dummy_data","dummy_source",1
"MMR",25462.45,2002,"OH030","dummy_data","dummy_source",1
"MMR",193891.7,2009,"OH030","dummy_data","dummy_source",1
"MMR",724343.45,2014,"OH030","dummy_data","dummy_source",1
"MMR",39302.35,2003,"OH030","dummy_data","dummy_source",1
"MMR",141488.55,2010,"OH030","dummy_data","dummy_source",1
"MMR",0,2000,"OH030","dummy_data","dummy_source",1
"MMR",192289.3,2007,"OH030","dummy_data","dummy_source",1
"MMR",1031397.95,2012,"OH030","dummy_data","dummy_source",1
"NER",223127.85,2010,"OH030","dummy_data","dummy_source",1
"NER",174020.5,2012,"OH030","dummy_data","dummy_source",1
"NER",360114.6,2005,"OH030","dummy_data","dummy_source",1
"NER",0,2000,"OH030","dummy_data","dummy_source",1
"NER",93929.8,2014,"OH030","dummy_data","dummy_source",1
"NER",137595.5,2009,"OH030","dummy_data","dummy_source",1
"NER",53067.15,2007,"OH030","dummy_data","dummy_source",1
"NER",12396,2003,"OH030","dummy_data","dummy_source",1
"NER",110864.8,2006,"OH030","dummy_data","dummy_source",1
"NER",27519.1,2004,"OH030","dummy_data","dummy_source",1
"NER",0,2002,"OH030","dummy_data","dummy_source",1
"NER",61897.4,2011,"OH030","dummy_data","dummy_source",1
"NER",0,2001,"OH030","dummy_data","dummy_source",1
"NER",93929.8,2013,"OH030","dummy_data","dummy_source",1
"NER",83729.5,2008,"OH030","dummy_data","dummy_source",1
"PAK",1142700.65,2010,"OH030","dummy_data","dummy_source",1
"PAK",3957008.1,2005,"OH030","dummy_data","dummy_source",1
"PAK",342736.1,2002,"OH030","dummy_data","dummy_source",1
"PAK",1193753.05,2001,"OH030","dummy_data","dummy_source",1
"PAK",1811811.9,2007,"OH030","dummy_data","dummy_source",1
"PAK",33555.5,2004,"OH030","dummy_data","dummy_source",1
"PAK",2991639.5,2014,"OH030","dummy_data","dummy_source",1
"PAK",2523421.35,2006,"OH030","dummy_data","dummy_source",1
"PAK",1957403.9,2009,"OH030","dummy_data","dummy_source",1
"PAK",2640189.45,2012,"OH030","dummy_data","dummy_source",1
"PAK",2891420.95,2011,"OH030","dummy_data","dummy_source",1
"PAK",2991639.5,2013,"OH030","dummy_data","dummy_source",1
"PAK",911919.95,2000,"OH030","dummy_data","dummy_source",1
"PAK",105805.6,2003,"OH030","dummy_data","dummy_source",1
"PAK",571736.65,2008,"OH030","dummy_data","dummy_source",1
"PHL",3077910.3,2013,"OH030","dummy_data","dummy_source",1
"PHL",284165.75,2001,"OH030","dummy_data","dummy_source",1
"PHL",134193.1,2000,"OH030","dummy_data","dummy_source",1
"PHL",171568,2005,"OH030","dummy_data","dummy_source",1
"PHL",3077910.3,2014,"OH030","dummy_data","dummy_source",1
"PHL",399624.05,2003,"OH030","dummy_data","dummy_source",1
"PHL",514837.35,2006,"OH030","dummy_data","dummy_source",1
"PHL",776441.75,2011,"OH030","dummy_data","dummy_source",1
"PHL",651795,2004,"OH030","dummy_data","dummy_source",1
"PHL",147943.1,2002,"OH030","dummy_data","dummy_source",1
"PHL",616979.7,2008,"OH030","dummy_data","dummy_source",1
"PHL",1971478.7,2009,"OH030","dummy_data","dummy_source",1
"PHL",2055209.45,2010,"OH030","dummy_data","dummy_source",1
"PHL",349140.25,2007,"OH030","dummy_data","dummy_source",1
"PHL",1773957.6,2012,"OH030","dummy_data","dummy_source",1
"SDN",1122748.05,2011,"OH030","dummy_data","dummy_source",1
"SDN",472617.4,2010,"OH030","dummy_data","dummy_source",1
"SDN",699656.9,2013,"OH030","dummy_data","dummy_source",1
"SDN",769641.8,2001,"OH030","dummy_data","dummy_source",1
"SDN",649700.7,2012,"OH030","dummy_data","dummy_source",1
"SDN",612652.15,2003,"OH030","dummy_data","dummy_source",1
"SDN",1110539.75,2006,"OH030","dummy_data","dummy_source",1
"SDN",1753506.45,2005,"OH030","dummy_data","dummy_source",1
"SDN",878878.3,2002,"OH030","dummy_data","dummy_source",1
"SDN",1821546.15,2004,"OH030","dummy_data","dummy_source",1
"SDN",1004991,2008,"OH030","dummy_data","dummy_source",1
"SDN",1030369.55,2007,"OH030","dummy_data","dummy_source",1
"SDN",485745.65,2009,"OH030","dummy_data","dummy_source",1
"SDN",720046.5,2000,"OH030","dummy_data","dummy_source",1
"SDN",699656.9,2014,"OH030","dummy_data","dummy_source",1
"SOM",180673.55,2000,"OH030","dummy_data","dummy_source",1
"SOM",80334.35,2010,"OH030","dummy_data","dummy_source",1
"SOM",132883.65,2005,"OH030","dummy_data","dummy_source",1
"SOM",190774.7,2011,"OH030","dummy_data","dummy_source",1
"SOM",157973.55,2001,"OH030","dummy_data","dummy_source",1
"SOM",181282.7,2006,"OH030","dummy_data","dummy_source",1
"SOM",149198.05,2013,"OH030","dummy_data","dummy_source",1
"SOM",154208.6,2002,"OH030","dummy_data","dummy_source",1
"SOM",133890.6,2003,"OH030","dummy_data","dummy_source",1
"SOM",180874.5,2008,"OH030","dummy_data","dummy_source",1
"SOM",235458.6,2012,"OH030","dummy_data","dummy_source",1
"SOM",282043.15,2007,"OH030","dummy_data","dummy_source",1
"SOM",149198.05,2014,"OH030","dummy_data","dummy_source",1
"SOM",129746.35,2004,"OH030","dummy_data","dummy_source",1
"SOM",183479.7,2009,"OH030","dummy_data","dummy_source",1
"SSD",0,2005,"OH030","dummy_data","dummy_source",1
"SSD",0,2006,"OH030","dummy_data","dummy_source",1
"SSD",0,2010,"OH030","dummy_data","dummy_source",1
"SSD",0,2000,"OH030","dummy_data","dummy_source",1
"SSD",0,2001,"OH030","dummy_data","dummy_source",1
"SSD",244298.05,2012,"OH030","dummy_data","dummy_source",1
"SSD",10152.05,2011,"OH030","dummy_data","dummy_source",1
"SSD",0,2003,"OH030","dummy_data","dummy_source",1
"SSD",0,2008,"OH030","dummy_data","dummy_source",1
"SSD",219004.4,2014,"OH030","dummy_data","dummy_source",1
"SSD",0,2007,"OH030","dummy_data","dummy_source",1
"SSD",0,2002,"OH030","dummy_data","dummy_source",1
"SSD",219004.4,2013,"OH030","dummy_data","dummy_source",1
"SSD",0,2004,"OH030","dummy_data","dummy_source",1
"SSD",0,2009,"OH030","dummy_data","dummy_source",1
"SYR",0,2000,"OH030","dummy_data","dummy_source",1
"SYR",8847.6,2006,"OH030","dummy_data","dummy_source",1
"SYR",23654.65,2011,"OH030","dummy_data","dummy_source",1
"SYR",17090.8,2002,"OH030","dummy_data","dummy_source",1
"SYR",0,2010,"OH030","dummy_data","dummy_source",1
"SYR",0,2005,"OH030","dummy_data","dummy_source",1
"SYR",16267.9,2009,"OH030","dummy_data","dummy_source",1
"SYR",546773.25,2013,"OH030","dummy_data","dummy_source",1
"SYR",463284.05,2012,"OH030","dummy_data","dummy_source",1
"SYR",0,2007,"OH030","dummy_data","dummy_source",1
"SYR",0,2001,"OH030","dummy_data","dummy_source",1
"SYR",0,2004,"OH030","dummy_data","dummy_source",1
"SYR",17818.8,2008,"OH030","dummy_data","dummy_source",1
"SYR",0,2003,"OH030","dummy_data","dummy_source",1
"SYR",546773.25,2014,"OH030","dummy_data","dummy_source",1
"TCD",171938.1,2007,"OH030","dummy_data","dummy_source",1
"TCD",72762.85,2014,"OH030","dummy_data","dummy_source",1
"TCD",32648.75,2010,"OH030","dummy_data","dummy_source",1
"TCD",86304.15,2011,"OH030","dummy_data","dummy_source",1
"TCD",72762.85,2013,"OH030","dummy_data","dummy_source",1
"TCD",178963.5,2009,"OH030","dummy_data","dummy_source",1
"TCD",65716.8,2012,"OH030","dummy_data","dummy_source",1
"TCD",181200.55,2004,"OH030","dummy_data","dummy_source",1
"TCD",33104.25,2001,"OH030","dummy_data","dummy_source",1
"TCD",0,2002,"OH030","dummy_data","dummy_source",1
"TCD",133246.85,2005,"OH030","dummy_data","dummy_source",1
"TCD",14211.8,2000,"OH030","dummy_data","dummy_source",1
"TCD",97332.45,2006,"OH030","dummy_data","dummy_source",1
"TCD",13603.65,2003,"OH030","dummy_data","dummy_source",1
"TCD",183773.4,2008,"OH030","dummy_data","dummy_source",1
"YEM",170614.5,2013,"OH030","dummy_data","dummy_source",1
"YEM",0,2003,"OH030","dummy_data","dummy_source",1
"YEM",184034.1,2012,"OH030","dummy_data","dummy_source",1
"YEM",100774.95,2010,"OH030","dummy_data","dummy_source",1
"YEM",61374.75,2011,"OH030","dummy_data","dummy_source",1
"YEM",18908.1,2008,"OH030","dummy_data","dummy_source",1
"YEM",0,2005,"OH030","dummy_data","dummy_source",1
"YEM",3129.5,2006,"OH030","dummy_data","dummy_source",1
"YEM",0,2002,"OH030","dummy_data","dummy_source",1
"YEM",0,2007,"OH030","dummy_data","dummy_source",1
"YEM",0,2001,"OH030","dummy_data","dummy_source",1
"YEM",0,2004,"OH030","dummy_data","dummy_source",1
"YEM",69049.5,2009,"OH030","dummy_data","dummy_source",1
"YEM",0,2000,"OH030","dummy_data","dummy_source",1
"YEM",170614.5,2014,"OH030","dummy_data","dummy_source",1
"ZWE",84329.95,2012,"OH030","dummy_data","dummy_source",1
"ZWE",266395.05,2002,"OH030","dummy_data","dummy_source",1
"ZWE",98135.8,2007,"OH030","dummy_data","dummy_source",1
"ZWE",85907.05,2013,"OH030","dummy_data","dummy_source",1
"ZWE",72209.4,2010,"OH030","dummy_data","dummy_source",1
"ZWE",185538.05,2003,"OH030","dummy_data","dummy_source",1
"ZWE",94296.95,2000,"OH030","dummy_data","dummy_source",1
"ZWE",159072.45,2005,"OH030","dummy_data","dummy_source",1
"ZWE",67272.05,2006,"OH030","dummy_data","dummy_source",1
"ZWE",136559.45,2011,"OH030","dummy_data","dummy_source",1
"ZWE",81290.5,2008,"OH030","dummy_data","dummy_source",1
"ZWE",49920.55,2001,"OH030","dummy_data","dummy_source",1
"ZWE",187658.45,2004,"OH030","dummy_data","dummy_source",1
"ZWE",123692,2009,"OH030","dummy_data","dummy_source",1
"ZWE",85907.05,2014,"OH030","dummy_data","dummy_source",1
"AFG",1455274,2004,"OH030","dummy_data","dummy_source",1
"AFG",657935,2006,"OH030","dummy_data","dummy_source",1
"AFG",545844.2,2013,"OH030","dummy_data","dummy_source",1
"AFG",1455274,2009,"OH030","dummy_data","dummy_source",1
"AFG",897461.55,2005,"OH030","dummy_data","dummy_source",1
"AFG",1078614.85,2000,"OH030","dummy_data","dummy_source",1
"AFG",1232865.1,2011,"OH030","dummy_data","dummy_source",1
"AFG",1269305.9,2008,"OH030","dummy_data","dummy_source",1
"AFG",667476.8,2012,"OH030","dummy_data","dummy_source",1
"AFG",1179951.9,2010,"OH030","dummy_data","dummy_source",1
"AFG",1455274,2003,"OH030","dummy_data","dummy_source",1
"AFG",1455274,2001,"OH030","dummy_data","dummy_source",1
"AFG",545844.2,2014,"OH030","dummy_data","dummy_source",1
"AFG",641443.1,2007,"OH030","dummy_data","dummy_source",1
"AFG",1455274,2002,"OH030","dummy_data","dummy_source",1
"CAF",35969.35,2010,"OH030","dummy_data","dummy_source",1
"CAF",20018.05,2005,"OH030","dummy_data","dummy_source",1
"CAF",91522.95,2013,"OH030","dummy_data","dummy_source",1
"CAF",15843.65,2004,"OH030","dummy_data","dummy_source",1
"CAF",91522.95,2014,"OH030","dummy_data","dummy_source",1
"CAF",27272.75,2011,"OH030","dummy_data","dummy_source",1
"CAF",2157.7,2002,"OH030","dummy_data","dummy_source",1
"CAF",2609.55,2000,"OH030","dummy_data","dummy_source",1
"CAF",61104.9,2007,"OH030","dummy_data","dummy_source",1
"CAF",15141.5,2006,"OH030","dummy_data","dummy_source",1
"CAF",23208.9,2001,"OH030","dummy_data","dummy_source",1
"CAF",21774.65,2012,"OH030","dummy_data","dummy_source",1
"CAF",65721.75,2009,"OH030","dummy_data","dummy_source",1
"CAF",21648.2,2003,"OH030","dummy_data","dummy_source",1
"CAF",44992.05,2008,"OH030","dummy_data","dummy_source",1
"CIV",121821.7,2012,"OH030","dummy_data","dummy_source",1
"CIV",18249.35,2000,"OH030","dummy_data","dummy_source",1
"CIV",157491.75,2005,"OH030","dummy_data","dummy_source",1
"CIV",15732.2,2008,"OH030","dummy_data","dummy_source",1
"CIV",114903.45,2009,"OH030","dummy_data","dummy_source",1
"CIV",167696.9,2010,"OH030","dummy_data","dummy_source",1
"CIV",81153.75,2001,"OH030","dummy_data","dummy_source",1
"CIV",113170.95,2002,"OH030","dummy_data","dummy_source",1
"CIV",71221.15,2007,"OH030","dummy_data","dummy_source",1
"CIV",91403.5,2013,"OH030","dummy_data","dummy_source",1
"CIV",91403.5,2014,"OH030","dummy_data","dummy_source",1
"CIV",228835.95,2011,"OH030","dummy_data","dummy_source",1
"CIV",203798.3,2003,"OH030","dummy_data","dummy_source",1
"CIV",210519.5,2004,"OH030","dummy_data","dummy_source",1
"CIV",152758.8,2006,"OH030","dummy_data","dummy_source",1
"COD",1282156.15,2005,"OH030","dummy_data","dummy_source",1
"COD",2149890.25,2006,"OH030","dummy_data","dummy_source",1
"COD",1429057.35,2000,"OH030","dummy_data","dummy_source",1
"COD",2830301.3,2012,"OH030","dummy_data","dummy_source",1
"COD",1863474.55,2001,"OH030","dummy_data","dummy_source",1
"COD",1361504.4,2009,"OH030","dummy_data","dummy_source",1
"COD",1476513.5,2004,"OH030","dummy_data","dummy_source",1
"COD",1526372.2,2007,"OH030","dummy_data","dummy_source",1
"COD",1741325.25,2002,"OH030","dummy_data","dummy_source",1
"COD",2420267.05,2014,"OH030","dummy_data","dummy_source",1
"COD",2073454.45,2010,"OH030","dummy_data","dummy_source",1
"COD",2674287.4,2011,"OH030","dummy_data","dummy_source",1
"COD",1367903.95,2003,"OH030","dummy_data","dummy_source",1
"COD",2420267.05,2013,"OH030","dummy_data","dummy_source",1
"COD",1491303,2008,"OH030","dummy_data","dummy_source",1
"COL",294670.55,2014,"OH030","dummy_data","dummy_source",1
"COL",294670.55,2013,"OH030","dummy_data","dummy_source",1
"COL",287656.9,2006,"OH030","dummy_data","dummy_source",1
"COL",416901.9,2011,"OH030","dummy_data","dummy_source",1
"COL",686005.25,2004,"OH030","dummy_data","dummy_source",1
"COL",307496.6,2003,"OH030","dummy_data","dummy_source",1
"COL",216008.6,2000,"OH030","dummy_data","dummy_source",1
"COL",401076.95,2008,"OH030","dummy_data","dummy_source",1
"COL",253338.8,2001,"OH030","dummy_data","dummy_source",1
"COL",207509.85,2007,"OH030","dummy_data","dummy_source",1
"COL",1374191.75,2010,"OH030","dummy_data","dummy_source",1
"COL",261040,2002,"OH030","dummy_data","dummy_source",1
"COL",418478.15,2009,"OH030","dummy_data","dummy_source",1
"COL",319661.3,2012,"OH030","dummy_data","dummy_source",1
"COL",343442.7,2005,"OH030","dummy_data","dummy_source",1
"ERI",4661.2,2013,"OH030","dummy_data","dummy_source",1
"ERI",77911.95,2002,"OH030","dummy_data","dummy_source",1
"ERI",36634.85,2011,"OH030","dummy_data","dummy_source",1
"ERI",233824.15,2000,"OH030","dummy_data","dummy_source",1
"ERI",4661.2,2014,"OH030","dummy_data","dummy_source",1
"ERI",7118.4,2012,"OH030","dummy_data","dummy_source",1
"ERI",10986.75,2009,"OH030","dummy_data","dummy_source",1
"ERI",129168.7,2003,"OH030","dummy_data","dummy_source",1
"ERI",25561.2,2006,"OH030","dummy_data","dummy_source",1
"ERI",201013.4,2001,"OH030","dummy_data","dummy_source",1
"ERI",18051.25,2008,"OH030","dummy_data","dummy_source",1
"ERI",0,2010,"OH030","dummy_data","dummy_source",1
"ERI",54286.55,2005,"OH030","dummy_data","dummy_source",1
"ERI",108768.95,2004,"OH030","dummy_data","dummy_source",1
"ERI",19067.95,2007,"OH030","dummy_data","dummy_source",1
"ETH",1030855.1,2005,"OH030","dummy_data","dummy_source",1
"ETH",701025.15,2014,"OH030","dummy_data","dummy_source",1
"ETH",662170.85,2009,"OH030","dummy_data","dummy_source",1
"ETH",723978.5,2012,"OH030","dummy_data","dummy_source",1
"ETH",701025.15,2013,"OH030","dummy_data","dummy_source",1
"ETH",3043538.15,2002,"OH030","dummy_data","dummy_source",1
"ETH",483205.75,2010,"OH030","dummy_data","dummy_source",1
"ETH",3312801.75,2000,"OH030","dummy_data","dummy_source",1
"ETH",1395484,2007,"OH030","dummy_data","dummy_source",1
"ETH",1485549.45,2006,"OH030","dummy_data","dummy_source",1
"ETH",1178610.35,2008,"OH030","dummy_data","dummy_source",1
"ETH",1234475.65,2004,"OH030","dummy_data","dummy_source",1
"ETH",1046705,2001,"OH030","dummy_data","dummy_source",1
"ETH",2684476.35,2003,"OH030","dummy_data","dummy_source",1
"ETH",874965.2,2011,"OH030","dummy_data","dummy_source",1
"HTI",125756.65,2005,"OH030","dummy_data","dummy_source",1
"HTI",501643.2,2010,"OH030","dummy_data","dummy_source",1
"HTI",237744.3,2012,"OH030","dummy_data","dummy_source",1
"HTI",119767.9,2007,"OH030","dummy_data","dummy_source",1
"HTI",188713.4,2004,"OH030","dummy_data","dummy_source",1
"HTI",176504.1,2009,"OH030","dummy_data","dummy_source",1
"HTI",151371.7,2013,"OH030","dummy_data","dummy_source",1
"HTI",4879.8,2002,"OH030","dummy_data","dummy_source",1
"HTI",5901.7,2000,"OH030","dummy_data","dummy_source",1
"HTI",0,2001,"OH030","dummy_data","dummy_source",1
"HTI",102169.95,2006,"OH030","dummy_data","dummy_source",1
"HTI",151371.7,2014,"OH030","dummy_data","dummy_source",1
"HTI",232511.9,2011,"OH030","dummy_data","dummy_source",1
"HTI",213681.7,2008,"OH030","dummy_data","dummy_source",1
"HTI",15064.35,2003,"OH030","dummy_data","dummy_source",1
"IDN",12190081.95,2005,"OH030","dummy_data","dummy_source",1
"IDN",1532467.45,2004,"OH030","dummy_data","dummy_source",1
"IDN",197810.65,2008,"OH030","dummy_data","dummy_source",1
"IDN",3851512.55,2011,"OH030","dummy_data","dummy_source",1
"IDN",2915415.7,2001,"OH030","dummy_data","dummy_source",1
"IDN",5172872.75,2006,"OH030","dummy_data","dummy_source",1
"IDN",7342731.7,2000,"OH030","dummy_data","dummy_source",1
"IDN",3035662.45,2002,"OH030","dummy_data","dummy_source",1
"IDN",893877.85,2014,"OH030","dummy_data","dummy_source",1
"IDN",2865620.75,2007,"OH030","dummy_data","dummy_source",1
"IDN",2108554.7,2010,"OH030","dummy_data","dummy_source",1
"IDN",893877.85,2013,"OH030","dummy_data","dummy_source",1
"IDN",1444750.45,2009,"OH030","dummy_data","dummy_source",1
"IDN",1757128.95,2003,"OH030","dummy_data","dummy_source",1
"IDN",1034455.05,2012,"OH030","dummy_data","dummy_source",1
"KEN",527182.3,2012,"OH030","dummy_data","dummy_source",1
"KEN",340766.7,2010,"OH030","dummy_data","dummy_source",1
"KEN",247594.75,2005,"OH030","dummy_data","dummy_source",1
"KEN",1193489.8,2008,"OH030","dummy_data","dummy_source",1
"KEN",367948.45,2002,"OH030","dummy_data","dummy_source",1
"KEN",346112.05,2000,"OH030","dummy_data","dummy_source",1
"KEN",472656.45,2011,"OH030","dummy_data","dummy_source",1
"KEN",331300.95,2003,"OH030","dummy_data","dummy_source",1
"KEN",491014.3,2013,"OH030","dummy_data","dummy_source",1
"KEN",580846.5,2006,"OH030","dummy_data","dummy_source",1
"KEN",694675.9,2007,"OH030","dummy_data","dummy_source",1
"KEN",649160.25,2001,"OH030","dummy_data","dummy_source",1
"KEN",300199.2,2004,"OH030","dummy_data","dummy_source",1
"KEN",583720.7,2009,"OH030","dummy_data","dummy_source",1
"KEN",491014.3,2014,"OH030","dummy_data","dummy_source",1
"LKA",19641.4,2000,"OH030","dummy_data","dummy_source",1
"LKA",174902.1,2004,"OH030","dummy_data","dummy_source",1
"LKA",104936.85,2012,"OH030","dummy_data","dummy_source",1
"LKA",282913.3,2011,"OH030","dummy_data","dummy_source",1
"LKA",84287.3,2013,"OH030","dummy_data","dummy_source",1
"LKA",29114.7,2001,"OH030","dummy_data","dummy_source",1
"LKA",84287.3,2014,"OH030","dummy_data","dummy_source",1
"LKA",417380,2009,"OH030","dummy_data","dummy_source",1
"LKA",541997.6,2005,"OH030","dummy_data","dummy_source",1
"LKA",237626.8,2007,"OH030","dummy_data","dummy_source",1
"LKA",449328.05,2006,"OH030","dummy_data","dummy_source",1
"LKA",75203.6,2003,"OH030","dummy_data","dummy_source",1
"LKA",0,2010,"OH030","dummy_data","dummy_source",1
"LKA",220119.25,2008,"OH030","dummy_data","dummy_source",1
"LKA",64961.85,2002,"OH030","dummy_data","dummy_source",1
"MLI",133488.3,2009,"OH030","dummy_data","dummy_source",1
"MLI",23595.65,2011,"OH030","dummy_data","dummy_source",1
"MLI",3591.6,2001,"OH030","dummy_data","dummy_source",1
"MLI",354403.6,2012,"OH030","dummy_data","dummy_source",1
"MLI",440271.35,2014,"OH030","dummy_data","dummy_source",1
"MLI",77928.3,2010,"OH030","dummy_data","dummy_source",1
"MLI",0,2000,"OH030","dummy_data","dummy_source",1
"MLI",41562.4,2005,"OH030","dummy_data","dummy_source",1
"MLI",5411.7,2003,"OH030","dummy_data","dummy_source",1
"MLI",68566.6,2006,"OH030","dummy_data","dummy_source",1
"MLI",119146.6,2007,"OH030","dummy_data","dummy_source",1
"MLI",440271.35,2013,"OH030","dummy_data","dummy_source",1
"MLI",7012.05,2002,"OH030","dummy_data","dummy_source",1
"MLI",24027.9,2004,"OH030","dummy_data","dummy_source",1
"MLI",102350.05,2008,"OH030","dummy_data","dummy_source",1
"MMR",0,2001,"OH030","dummy_data","dummy_source",1
"MMR",724343.45,2013,"OH030","dummy_data","dummy_source",1
"MMR",112180.2,2004,"OH030","dummy_data","dummy_source",1
"MMR",1221163.85,2008,"OH030","dummy_data","dummy_source",1
"MMR",196856.7,2005,"OH030","dummy_data","dummy_source",1
"MMR",505912.7,2011,"OH030","dummy_data","dummy_source",1
"MMR",131814.25,2006,"OH030","dummy_data","dummy_source",1
"MMR",25462.45,2002,"OH030","dummy_data","dummy_source",1
"MMR",193891.7,2009,"OH030","dummy_data","dummy_source",1
"MMR",724343.45,2014,"OH030","dummy_data","dummy_source",1
"MMR",39302.35,2003,"OH030","dummy_data","dummy_source",1
"MMR",141488.55,2010,"OH030","dummy_data","dummy_source",1
"MMR",0,2000,"OH030","dummy_data","dummy_source",1
"MMR",192289.3,2007,"OH030","dummy_data","dummy_source",1
"MMR",1031397.95,2012,"OH030","dummy_data","dummy_source",1
"NER",223127.85,2010,"OH030","dummy_data","dummy_source",1
"NER",174020.5,2012,"OH030","dummy_data","dummy_source",1
"NER",360114.6,2005,"OH030","dummy_data","dummy_source",1
"NER",0,2000,"OH030","dummy_data","dummy_source",1
"NER",93929.8,2014,"OH030","dummy_data","dummy_source",1
"NER",137595.5,2009,"OH030","dummy_data","dummy_source",1
"NER",53067.15,2007,"OH030","dummy_data","dummy_source",1
"NER",12396,2003,"OH030","dummy_data","dummy_source",1
"NER",110864.8,2006,"OH030","dummy_data","dummy_source",1
"NER",27519.1,2004,"OH030","dummy_data","dummy_source",1
"NER",0,2002,"OH030","dummy_data","dummy_source",1
"NER",61897.4,2011,"OH030","dummy_data","dummy_source",1
"NER",0,2001,"OH030","dummy_data","dummy_source",1
"NER",93929.8,2013,"OH030","dummy_data","dummy_source",1
"NER",83729.5,2008,"OH030","dummy_data","dummy_source",1
"PAK",1142700.65,2010,"OH030","dummy_data","dummy_source",1
"PAK",3957008.1,2005,"OH030","dummy_data","dummy_source",1
"PAK",342736.1,2002,"OH030","dummy_data","dummy_source",1
"PAK",1193753.05,2001,"OH030","dummy_data","dummy_source",1
"PAK",1811811.9,2007,"OH030","dummy_data","dummy_source",1
"PAK",33555.5,2004,"OH030","dummy_data","dummy_source",1
"PAK",2991639.5,2014,"OH030","dummy_data","dummy_source",1
"PAK",2523421.35,2006,"OH030","dummy_data","dummy_source",1
"PAK",1957403.9,2009,"OH030","dummy_data","dummy_source",1
"PAK",2640189.45,2012,"OH030","dummy_data","dummy_source",1
"PAK",2891420.95,2011,"OH030","dummy_data","dummy_source",1
"PAK",2991639.5,2013,"OH030","dummy_data","dummy_source",1
"PAK",911919.95,2000,"OH030","dummy_data","dummy_source",1
"PAK",105805.6,2003,"OH030","dummy_data","dummy_source",1
"PAK",571736.65,2008,"OH030","dummy_data","dummy_source",1
"PHL",3077910.3,2013,"OH030","dummy_data","dummy_source",1
"PHL",284165.75,2001,"OH030","dummy_data","dummy_source",1
"PHL",134193.1,2000,"OH030","dummy_data","dummy_source",1
"PHL",171568,2005,"OH030","dummy_data","dummy_source",1
"PHL",3077910.3,2014,"OH030","dummy_data","dummy_source",1
"PHL",399624.05,2003,"OH030","dummy_data","dummy_source",1
"PHL",514837.35,2006,"OH030","dummy_data","dummy_source",1
"PHL",776441.75,2011,"OH030","dummy_data","dummy_source",1
"PHL",651795,2004,"OH030","dummy_data","dummy_source",1
"PHL",147943.1,2002,"OH030","dummy_data","dummy_source",1
"PHL",616979.7,2008,"OH030","dummy_data","dummy_source",1
"PHL",1971478.7,2009,"OH030","dummy_data","dummy_source",1
"PHL",2055209.45,2010,"OH030","dummy_data","dummy_source",1
"PHL",349140.25,2007,"OH030","dummy_data","dummy_source",1
"PHL",1773957.6,2012,"OH030","dummy_data","dummy_source",1
"SDN",1122748.05,2011,"OH030","dummy_data","dummy_source",1
"SDN",472617.4,2010,"OH030","dummy_data","dummy_source",1
"SDN",699656.9,2013,"OH030","dummy_data","dummy_source",1
"SDN",769641.8,2001,"OH030","dummy_data","dummy_source",1
"SDN",649700.7,2012,"OH030","dummy_data","dummy_source",1
"SDN",612652.15,2003,"OH030","dummy_data","dummy_source",1
"SDN",1110539.75,2006,"OH030","dummy_data","dummy_source",1
"SDN",1753506.45,2005,"OH030","dummy_data","dummy_source",1
"SDN",878878.3,2002,"OH030","dummy_data","dummy_source",1
"SDN",1821546.15,2004,"OH030","dummy_data","dummy_source",1
"SDN",1004991,2008,"OH030","dummy_data","dummy_source",1
"SDN",1030369.55,2007,"OH030","dummy_data","dummy_source",1
